secret;recovered;error;steps
0.03246546237394399;0.032465458450878566;3.9230654211297455e-09;1040
0.6174004236810055;0.6174006636944085;2.400134030411394e-07;1040
0.6299662912183356;0.629967581700603;1.2904822673798222e-06;1040
0.10529282465636491;0.10529279618519263;2.8471172280886137e-08;1040
0.5491437662317772;0.5491433251845009;4.410472762561568e-07;1040
0.3466679766399683;0.3466683241181675;3.4747819921410183e-07;1040
0.3834140731648874;0.38341458134966777;5.081847803678485e-07;1040
0.7764198986996783;0.7764215963581543;1.6976584760186597e-06;1040
0.49031967752424566;0.49031963624052866;4.1283717000517584e-08;1040
0.8812766154122413;0.8812777559260268;1.1405137854136882e-06;1040
0.6101197429062234;0.6101210494834276;1.3065772042075707e-06;1040
0.4671884150380703;0.46718908447378316;6.694357128633754e-07;1040
0.6323126400553846;0.6323137447868802;1.1047314956158516e-06;1040
0.3378653798287524;0.33786537403190947;5.796842950100967e-09;1040
0.12432379252825243;0.12432376803305006;2.449520236647018e-08;1040
0.6825296186925238;0.6825298052213489;1.865288250524344e-07;1040
0.622037442746657;0.6220359775905313;1.4651561256462386e-06;1040
0.7885664913738635;0.7885666499213371;1.585474735943393e-07;1040
0.1271091249471088;0.1271091806300861;5.568297731239902e-08;1040
0.9117833181295222;0.9117830174569662;3.006725559639989e-07;1040
0.799341211421814;0.7993389256321829;2.2857896311290204e-06;1040
0.9168874080910093;0.916885560689315;1.8474016942882088e-06;1040
0.8725347217734669;0.8725365215567885;1.7997833215988024e-06;1040
0.681006446357057;0.6810049436661064;1.502690950561103e-06;1040
0.8102508494373589;0.8102492775124793;1.5719248795953433e-06;1040
0.5190073092314018;0.519007616509631;3.0727822919462966e-07;1040
0.7854891493606652;0.7854901972534931;1.0478928279544775e-06;1040
0.18912746785718504;0.189127396792805;7.106438004722548e-08;1040
0.7821141063572942;0.7821155045304962;1.3981732019940907e-06;1040
0.44457960405634067;0.44457936555045835;2.3850588232177117e-07;1040
0.756616221297365;0.7566160320259533;1.8927141176572349e-07;1040
0.4554702368121878;0.45547090149336716;6.64681179374238e-07;1040
0.7895587282777832;0.7895594449614924;7.166837092675848e-07;1040
0.07533958521856021;0.0753395819340658;3.284494412558736e-09;1040
0.04464090542441246;0.04464090031083311;5.113579344684371e-09;1040
0.9342895823715677;0.9342899198448933;3.3747332561784305e-07;1040
0.4861651007487351;0.4861657953253574;6.945766223287464e-07;1040
0.9010713996489047;0.9010707226948527;6.769540520368267e-07;1040
0.9447832518820701;0.944782224785108;1.0270969621473114e-06;1040
0.6665111524556335;0.6665124190517839;1.2665961504065848e-06;1040
0.5717968260934746;0.5717962644261075;5.616673670605365e-07;1040
0.21597938410680917;0.21597946850450464;8.439769547119447e-08;1040
0.09347621929900818;0.09347619966245815;1.9636550024904054e-08;1040
0.8193942150822732;0.8193920450105493;2.170071723872624e-06;1040
0.8887720676319878;0.8887713552420572;7.123899306016312e-07;1040
0.7793957106948857;0.7793948439539399;8.667409457929764e-07;1040
0.6985024327316249;0.698501179072463;1.2536591619261017e-06;1040
0.42011111607482077;0.4201113164216562;2.0034683545500087e-07;1040
0.3053115900269564;0.3053117185780289;1.285510725090866e-07;1040
0.11344489563770899;0.11344487811591074;1.752179824843214e-08;1040
0.425970248072163;0.42596988974740213;3.583247608629492e-07;1040
0.5660129742477574;0.5660133738969342;3.996491767521704e-07;1040
0.9228805831375125;0.9228830237036567;2.4405661441795345e-06;1040
0.9357547693309531;0.9357573507626517;2.5814316985117713e-06;1040
0.41564119654091314;0.41564174238976875;5.458488556153718e-07;1040
0.0992109880980957;0.09921102438909929;3.629100359114901e-08;1040
0.7738187324714434;0.7738179928977734;7.395736699722377e-07;1040
0.7342793416571158;0.7342784075471487;9.341099671544839e-07;1040
0.03070084595190614;0.03070084674908478;7.971786390725821e-10;1040
0.4467185991338365;0.44671884612173046;2.46987893970374e-07;1040
0.6864181042985581;0.6864187315560839;6.272575258092772e-07;1040
0.030134234552269934;0.030134234043577984;5.086919496744002e-10;1040
0.9192823534016137;0.9192841938413738;1.840439760147916e-06;1040
0.9622424865104192;0.962239980031641;2.5064787781969855e-06;1040
0.72254277208884;0.7225439420959353;1.1700070953191144e-06;1040
0.0785385396518038;0.07853854738560867;7.733804874288097e-09;1040
0.07032946587635569;0.07032946277684728;3.0995084138174533e-09;1040
0.3592533148212369;0.359253437413919;1.2259268211689545e-07;1040
0.029377507756986443;0.02937750867421194;9.172254969436189e-10;1040
0.3478777272843395;0.34787732249755493;4.0478678459132666e-07;1040
0.009964241312966027;0.009964241560941865;2.479758377804675e-10;1040
0.9743235128409679;0.9743210445525603;2.4682884075533096e-06;1040
0.8190066990688627;0.8190080449894556;1.345920592865646e-06;1040
0.07051761147818736;0.07051762981095785;1.8332770496121142e-08;1040
0.8934350918478603;0.8934361697414207;1.0778935604083273e-06;1040
0.20797804000401565;0.20797800135032105;3.865369460620549e-08;1040
0.20479079826934998;0.2047908804061069;8.213675692370082e-08;1040
0.6737591455288341;0.6737586647373142;4.807915199300794e-07;1040
0.9382622681625481;0.9382625906876694;3.2252512127683985e-07;1040
0.12318812122923739;0.1231881435923077;2.236307031222573e-08;1040
0.007184567252270457;0.007184567190971647;6.129881064548259e-11;1040
0.3691301471700257;0.3691300778549271;6.931509860530483e-08;1040
0.024650014436155776;0.02465001397790748;4.582482969472945e-10;1040
0.6048482375805311;0.6048476598101084;5.777704227272196e-07;1040
0.8591756086192088;0.8591758409234672;2.323042583851631e-07;1040
0.1869917024228578;0.1869918061261102;1.0370325240205425e-07;1040
0.11239103583018406;0.11239098810724785;4.772293621391199e-08;1040
0.34444960733861085;0.34444997772816804;3.7038955719159716e-07;1040
0.9591715206073138;0.959169859094119;1.661513194806119e-06;1040
0.13015769442868408;0.13015770718587283;1.2757188749823456e-08;1040
0.9665192604669938;0.9665185731403816;6.873266121809607e-07;1040
0.36223986994484925;0.3622399557812554;8.583640614956423e-08;1040
0.47337040276011155;0.4733712424225461;8.396624345263781e-07;1040
0.29263198596497353;0.29263184920993734;1.367550361841552e-07;1040
0.9371268442154698;0.9371288845355001;2.0403200303720226e-06;1040
0.9581478949874975;0.9581461649518449;1.7300356526250837e-06;1040
0.6359157065077434;0.6359152999167942;4.0659094924233585e-07;1040
0.18404555017515556;0.1840455564425142;6.267358632072728e-09;1040
0.9929517886102871;0.9929508910816083;8.975286788226455e-07;1040
0.10258043954691198;0.1025804373865436;2.1603683841853183e-09;1040
0.5808493815940804;0.5808500125190833;6.309250029090663e-07;1040
0.15640306008300875;0.15640312896945788;6.888644912828035e-08;1040
0.8976753141502056;0.8976765687869189;1.2546367132992842e-06;1040
0.9456783914956152;0.9456751911054354;3.2003901797583723e-06;1040
0.8043902980001079;0.8043916524236632;1.3544235553109019e-06;1040
0.3158914186681244;0.3158913304131445;8.825497993525389e-08;1040
0.2428386899579852;0.24283857604314593;1.1391483925593526e-07;1040
0.7548584132190378;0.754859981282845;1.568063807244613e-06;1040
0.291059519145354;0.29105928463174024;2.3451361375048663e-07;1040
0.4197853778540753;0.4197857066220849;3.287680095942491e-07;1040
0.04625567690264132;0.046255674897477325;2.005163993179515e-09;1040
0.13223381043380655;0.13223387292445068;6.249064413155203e-08;1040
0.020549620641776678;0.020549619864486206;7.77290471570824e-10;1040
0.0779211200935358;0.0779211128394283;7.25410749524702e-09;1040
0.07321114936486084;0.0732111453289159;4.035944939362324e-09;1040
0.42023170217414685;0.42023119256054337;5.096136034832277e-07;1040
0.5507771776374378;0.5507770725260688;1.0511136905311247e-07;1040
0.740878819870922;0.740877655590695;1.1642802270062091e-06;1040
0.14228347384241602;0.14228343683019007;3.7012225950761035e-08;1040
0.4221887461694188;0.42218847285547023;2.733139485844305e-07;1040
0.6369660374117204;0.6369660139326596;2.3479060806685936e-08;1040
0.08455569481893255;0.08455567981064771;1.5008284837136898e-08;1040
0.44481115514620384;0.4448117121443249;5.569981210706842e-07;1040
0.3692560392397978;0.3692559073141529;1.319256448528705e-07;1040
0.9489319289416618;0.9489341215054425;2.1925637807562737e-06;1040
0.05785711390101722;0.05785710391806284;9.982954379816888e-09;1040
0.40862622118314806;0.40862632009664474;9.891349667112692e-08;1040
0.41722547979620506;0.4172254469579168;3.2838288255288006e-08;1040
0.728180504599678;0.7281798004994459;7.041002321184209e-07;1040
0.3206710028745039;0.32067132730264164;3.24428137743471e-07;1040
0.20399027594623398;0.20399025431081777;2.1635416208587444e-08;1040
0.2933116551663051;0.2933115820166738;7.314963129667618e-08;1040
0.4708875424493587;0.47088832245675866;7.800073999475465e-07;1040
0.9502683295716211;0.9502687928428242;4.632712030661068e-07;1040
0.7965170227633064;0.7965166979122672;3.2485103917956337e-07;1040
0.2769702457797433;0.2769705082786652;2.624989219324192e-07;1040
0.5581815883930463;0.5581819227108481;3.3431780177561876e-07;1040
0.6882003035685332;0.6881991425863648;1.1609821684022137e-06;1040
0.7956571556821322;0.7956560404772528;1.1152048794427216e-06;1040
0.4461643839498476;0.4461638223745683;5.615752792786921e-07;1040
0.398776905129706;0.3987763378670492;5.67262656792078e-07;1040
0.7676407428212785;0.767640917969036;1.7514775751958922e-07;1040
0.43171649556411207;0.43171671225747804;2.166933659730752e-07;1040
0.2479576688970051;0.2479576017321013;6.716490380531681e-08;1040
0.4534470315306477;0.45344768237351524;6.508428675444655e-07;1040
0.9371046462904561;0.9371020844429987;2.561847457394073e-06;1040
0.14256748821860132;0.14256742535773195;6.286086937090651e-08;1040
0.4624353545272121;0.4624354136788051;5.915159301261852e-08;1040
0.6373035243637815;0.6373035958700128;7.150623138052481e-08;1040
0.48328798826810027;0.4832886874858273;6.992177270515043e-07;1040
0.20363990437036994;0.20364004719989498;1.4282952504052204e-07;1040
0.0018431606156659175;0.0018431606182814457;2.6155282367018584e-12;1040
0.698991711803439;0.6989928832549842;1.1714515452121432e-06;1040
0.6187355180234525;0.6187354989768149;1.9046637600439453e-08;1040
0.007776649435864202;0.007776649398638986;3.722521683263702e-11;1040
0.2985601210181208;0.2985602948428693;1.738247484839306e-07;1040
0.7686342595428415;0.7686357758810266;1.516338185125754e-06;1040
0.6289203785446209;0.6289217038734211;1.3253288001502384e-06;1040
0.5452081159439722;0.5452076162349344;4.997090378155988e-07;1040
0.1562211098090489;0.15622119019255307;8.038350415850992e-08;1040
0.7062940429996885;0.7062925192978675;1.5237018209379727e-06;1040
0.4714349217158037;0.4714353795937452;4.578779415065348e-07;1040
0.6781787462359636;0.6781790288740392;2.8263807561046406e-07;1040
0.7600898367234922;0.760091044841034;1.2081175417844037e-06;1040
0.23236272144124515;0.2323627618960668;4.045482165926373e-08;1040
0.7619950130977117;0.7619955642500646;5.511523529788676e-07;1040
0.28008838468838926;0.28008842513299564;4.044460638619185e-08;1040
0.9840151371182455;0.9840129427971908;2.1943210547492598e-06;1040
0.12083161078451865;0.1208315836974343;2.708708435328333e-08;1040
0.8837180187440564;0.883719832657423;1.8139133666217333e-06;1040
0.040547125043371324;0.04054712258875213;2.454619195402241e-09;1040
0.256575818348144;0.2565760432846792;2.24936535175857e-07;1040
0.5261019087624684;0.5261009438525158;9.649099526054528e-07;1040
0.5816161834445946;0.5816155148352514;6.686093432239915e-07;1040
0.3962349850280922;0.3962351134469087;1.284188165251443e-07;1040
0.10203172822707107;0.10203168951452977;3.8712541297614145e-08;1040
0.2526080858247133;0.25260828967312904;2.0384841575848966e-07;1040
0.28339650386048865;0.283396774294681;2.70434192373159e-07;1040
0.7552228545587315;0.7552209824579599;1.8721007716271387e-06;1040
0.9087743252220071;0.9087738638766688;4.6134533826514e-07;1040
0.5954099154864194;0.5954096871273635;2.2835905588713956e-07;1040
0.03545096569102746;0.03545096923396701;3.5429395528474572e-09;1040
0.7922364716417103;0.7922367184359804;2.467942701311898e-07;1040
0.30560393283991993;0.3056035794266902;3.5341322973669875e-07;1040
0.33989040641624346;0.3398901279852086;2.78431034839155e-07;1040
0.5301854376454147;0.5301847143934844;7.232519303457252e-07;1040
0.24904704757555507;0.24904687394605113;1.7362950394117505e-07;1040
0.9199780878573697;0.9199810489743635;2.961116993827062e-06;1040
0.1635547583408129;0.16355469927145835;5.9069354546581465e-08;1040
0.41483040050373277;0.4148301001216905;3.003820422398107e-07;1040
0.2896919495072058;0.2896916478709967;3.016362090657587e-07;1040
0.5198341022016146;0.5198350925968157;9.903952010725803e-07;1040
0.5739818030823766;0.5739822338415321;4.307591555674506e-07;1040
0.6271396891048426;0.6271402563164027;5.672115600541261e-07;1040
0.5313758038379728;0.5313754862354079;3.1760256491430994e-07;1040
0.4108045023355995;0.4108048134920697;3.1115647020074633e-07;1040
0.634594012376466;0.6345944820607665;4.696843005635998e-07;1040
0.40341287658681757;0.40341327916406977;4.0257725220094187e-07;1040
0.7785502590540477;0.7785522724505282;2.0133964804269766e-06;1040
0.7881774252549901;0.7881778138576948;3.8860270468177305e-07;1040
0.29225416811082217;0.29225405892931;1.0918151216454675e-07;1040
0.37180432355577453;0.3718043454519409;2.1896166380042104e-08;1040
0.6288109059468862;0.6288100669482763;8.389986098089608e-07;1040
0.15706996711565713;0.15706998896919824;2.1853541115612884e-08;1040
0.6970319309869248;0.6970302084358141;1.7225511107499258e-06;1040
0.3814277529807131;0.3814274136403253;3.3934038778937747e-07;1040
0.591062474757007;0.5910627196948004;2.449377933810837e-07;1040
0.1395330992312218;0.13953307645672086;2.277450095178324e-08;1040
0.6682583860975598;0.6682590707124266;6.846148667971619e-07;1040
0.3540578606136997;0.35405774454044375;1.1607325595131002e-07;1040
0.4726655762072315;0.47266623032165117;6.541144196847704e-07;1040
0.4151074008495357;0.41510730646752464;9.43820110399507e-08;1040
0.47671524799509457;0.4767147302131126;5.177819819568441e-07;1040
0.6946956329164442;0.6946953897034857;2.432129585505649e-07;1040
0.31824017683207795;0.3182398137255973;3.631064806608464e-07;1040
0.6520544808985483;0.652055707701224;1.226802675668992e-06;1040
0.060222107499701916;0.060222106694007495;8.056944209022809e-10;1040
0.3001851524622099;0.3001849360167187;2.16445491196815e-07;1040
0.7452096901500458;0.7452078471059461;1.8430440996697328e-06;1040
0.05240587806206365;0.05240587766910753;3.9295611903300554e-10;1040
0.6211421952822352;0.6211427962135841;6.009313489041546e-07;1040
0.025546799267838538;0.025546798293592687;9.742458506600826e-10;1040
0.4715288683099005;0.47152865841045427;2.0989944621296885e-07;1040
0.8885450437134765;0.8885424045934779;2.6391199986486313e-06;1040
0.010110093997603875;0.010110094370625376;3.7302150084073116e-10;1040
0.5268280206539229;0.5268283663826974;3.4572877449789985e-07;1040
0.06645682965886301;0.06645684262563141;1.2966768395128447e-08;1040
0.8671097761494883;0.8671105686377634;7.924882751142448e-07;1040
0.6862965222396646;0.6862965319175116;9.677846968259018e-09;1040
0.7419538566814291;0.7419554788220144;1.6221405853000803e-06;1040
0.669007579945888;0.6690060509237165;1.5290221715424934e-06;1040
0.006423453698145676;0.0064234536036056455;9.454003031816871e-11;1040
0.041177862257898545;0.04117786306582373;8.079251850867664e-10;1040
0.6208768040220466;0.6208779887024384;1.184680391785875e-06;1040
0.9996851255769114;0.9996834803433666;1.6452335447336708e-06;1040
0.8731472390917929;0.8731468312521442;4.0783964871948797e-07;1040
0.699685806725371;0.6996869153016476;1.108576276664941e-06;1040
0.7270999543422898;0.7271012639619674;1.3096196775919111e-06;1040
0.2266870226016624;0.2266871783696655;1.5576800310723726e-07;1040
0.751613934135812;0.7516135044082861;4.2972752589687246e-07;1040
0.28792410486343756;0.2879238365534898;2.6830994775961514e-07;1040
0.10546026702239297;0.10546028443348045;1.7411087474550335e-08;1040
0.4608948954667579;0.4608955097921659;6.143254080437366e-07;1040
0.33019577252961807;0.33019567832423274;9.420538532589617e-08;1040
0.168255398651179;0.16825533548179636;6.31693826413926e-08;1040
0.42170989251140467;0.42171033475381303;4.422424083605492e-07;1040
0.8972009769638755;0.8972034266665297;2.44970265428357e-06;1040
0.4352702732981688;0.43527077400768777;5.007095189579758e-07;1040
0.4472918952497248;0.4472920424045633;1.471548384812671e-07;1040
0.708827757444238;0.7088287226189542;9.65174716260897e-07;1040
0.5241618701522923;0.5241611530009738;7.171513185522116e-07;1040
0.12922303534199353;0.129223012525282;2.2816711520157185e-08;1040
0.91039239754397;0.9103897592265243;2.638317445624594e-06;1040
0.4441243361619651;0.4441244288427426;9.268077749702286e-08;1040
0.7893377392253591;0.7893359670226764;1.7722026827149406e-06;1040
0.38887513002224416;0.38887479621248194;3.338097622207492e-07;1040
0.806846018820692;0.8068476665055909;1.6476848989643855e-06;1040
0.3895364160074527;0.38953585996299955;5.560444531482744e-07;1040
0.2201595216660458;0.2201593851017174;1.3656432840125632e-07;1040
0.19619466691666865;0.19619456899448637;9.792218227944183e-08;1040
0.9400346443375104;0.9400323451681267;2.2991693836571514e-06;1040
0.58653025858102;0.5865293181874117;9.403936083174358e-07;1040
0.04979326505826487;0.04979327198955599;6.931291124390171e-09;1040
0.38834759617804915;0.38834709825562014;4.979224290102557e-07;1040
0.234029260524927;0.23402935187160812;9.134668110810651e-08;1040
0.08465706460929934;0.08465704151826182;2.309103751263475e-08;1040
0.18675586852140846;0.1867557472431257;1.2127828274977048e-07;1040
0.05699047999950346;0.05699048977289156;9.773388098821556e-09;1040
0.6380736282281027;0.6380730070563265;6.21171776127305e-07;1040
0.17337386483746886;0.17337394139608403;7.65586151696418e-08;1040
0.6107798762435255;0.6107806474912336;7.712477081422975e-07;1040
0.6125067478912297;0.6125074476909238;6.997996940816265e-07;1040
0.7049237107399368;0.7049250420168067;1.3312768699647037e-06;1040
0.5121186506114312;0.512119027664633;3.770532017721706e-07;1040
0.28442399033479826;0.2844237669353465;2.2339945177085596e-07;1040
0.8774574539285279;0.8774547706314538;2.6832970740908735e-06;1040
0.35307108172351365;0.35307063325202803;4.484714856145544e-07;1040
0.4582943249787391;0.45829450750788026;1.8252914113503493e-07;1040
0.6318794317305464;0.6318808859792269;1.4542486804769439e-06;1040
0.5161242981674495;0.5161239513377396;3.468297099518125e-07;1040
0.9564683485665337;0.956468120040135;2.2852639869341829e-07;1040
0.9547176774381221;0.954719441176792;1.7637386698909907e-06;1040
0.9297598506094263;0.9297567999886505;3.0506207758795867e-06;1040
0.9340763496652581;0.9340768586648613;5.089996032436872e-07;1040
0.580960135568696;0.5809607180453211;5.824766251549818e-07;1040
0.49020206373000297;0.4902022750094901;2.1127948712784672e-07;1040
0.7041168173823689;0.7041184417984373;1.6244160684353304e-06;1040
0.21541959298546798;0.21541968561072036;9.262525238473707e-08;1040
0.26587203921552827;0.2658717883443765;2.5087115174127206e-07;1040
0.04380725363309168;0.043807259688327146;6.0552354658183205e-09;1040
0.16285754255803098;0.16285746058311948;8.197491149775082e-08;1040
0.0038745499388105342;0.0038745499178270667;2.0983467567681213e-11;1040
0.6546275765234981;0.6546284527041032;8.761806050694432e-07;1040
0.14040698903568194;0.1404070317065241;4.267084216524886e-08;1040
0.7866793455760521;0.7866782302860795;1.1152899725974663e-06;1040
0.680503995881725;0.6805028801648924;1.1157168327002864e-06;1040
0.9706757933544957;0.9706772123541544;1.4189996586644327e-06;1040
0.3965144869518913;0.3965144050786467;8.187324457287204e-08;1040
0.9213919134510528;0.9213908874587448;1.0259923080013778e-06;1040
0.4537041723195332;0.4537035274244661;6.448950670701059e-07;1040
0.3395037398362071;0.3395036385935693;1.0124263777333553e-07;1040
0.10233886991705377;0.10233887650696127;6.589907508569581e-09;1040
0.8828321850718597;0.8828329432367353;7.581648756582737e-07;1040
0.7947901585625868;0.7947924214815646;2.2629189777578773e-06;1040
0.3229289765350606;0.32292930624352495;3.297084643638648e-07;1040
0.45574438492562896;0.45574488133672;4.96411091011062e-07;1040
0.32514346581324827;0.3251434744697925;8.656544259189047e-09;1040
0.028829116538094723;0.028829117338127923;8.00033199410688e-10;1040
0.04435252539911694;0.04435253211127453;6.712157593624646e-09;1040
0.3687041258820589;0.3687043504311612;2.2454910225677693e-07;1040
0.20959132812878367;0.209591289629571;3.8499212678955175e-08;1040
0.5245146032105923;0.5245156397876678;1.0365770755083048e-06;1040
0.1877850356496189;0.18778505980390822;2.415428931867858e-08;1040
0.2016215864664097;0.20162146904387782;1.1742253189228613e-07;1040
0.6726678813176303;0.672669467061151;1.58574352071561e-06;1040
0.7356026567617159;0.7356012200905246;1.4366711912350283e-06;1040
0.31223209587410494;0.3122319347388757;1.6113522921523682e-07;1040
0.8599943994333726;0.8599932419354309;1.157497941717267e-06;1040
0.2546391746557106;0.25463902404434113;1.5061136948713028e-07;1040
0.34394037628155716;0.34394020302317435;1.7325838280735084e-07;1040
0.712480390369609;0.7124814163525226;1.0259829136272103e-06;1040
0.04450290132920964;0.04450289644686786;4.882341780865218e-09;1040
0.934183460116191;0.9341833771065489;8.300964216001461e-08;1040
0.07233773178762537;0.07233771655935567;1.5228269700795494e-08;1040
0.4609310589380602;0.46093116732632705;1.0838826686176972e-07;1040
0.7246048259600892;0.7246050722133923;2.4625330308225557e-07;1040
0.04746853498479808;0.04746853722757479;2.2427767074062466e-09;1040
0.8090026856371774;0.8090040211953721;1.3355581947038786e-06;1040
0.9788933433114139;0.9788907269312203;2.6163801936096576e-06;1040
0.460511672795628;0.460511730449982;5.7654354013170206e-08;1040
0.11812363628756806;0.11812358763267522;4.8654892836896835e-08;1040
0.08147699565547994;0.08147699430502714;1.3504528051377918e-09;1040
0.09873043616313526;0.09873042906443293;7.098702334285001e-09;1040
0.7654413741364753;0.7654398131250456;1.5610114296737976e-06;1040
0.4140128484685186;0.41401246724859797;3.8121992063100407e-07;1040
0.9192341581990311;0.9192326169361484;1.5412628826538821e-06;1040
0.4406397760864845;0.4406396186358769;1.5745060760741225e-07;1040
0.07714331014460807;0.07714331033155461;1.869465415804683e-10;1040
0.42693558751800065;0.42693558605436693;1.463633714227086e-09;1040
0.7548278934255565;0.7548295511807169;1.6577551604779472e-06;1040
0.8293384268467949;0.829336041431369;2.385415425965043e-06;1040
0.039351686529191854;0.03935169026996493;3.740773073246384e-09;1040
0.1803893912563338;0.18038949608831753;1.0483198373267832e-07;1040
0.490013452023644;0.4900135147007419;6.267709790064302e-08;1040
0.12808547795160863;0.12808549456595295;1.6614344316989715e-08;1040
0.8710926419421733;0.8710926207146347;2.1227538615775643e-08;1040
0.9344608884461488;0.9344631036363442;2.2151901953870734e-06;1040
0.3195969983538176;0.31959699256186963;5.791947976785394e-09;1040
0.43484368255202;0.4348433350418929;3.475101271188663e-07;1040
0.5570540644200566;0.557055094785471;1.0303654144339092e-06;1040
0.2855057910835891;0.2855054864268794;3.0465670969315184e-07;1040
0.5410756974595614;0.541075405532037;2.9192752437623426e-07;1040
0.2011850454737838;0.20118511219118357;6.67173997714876e-08;1040
0.2966412512769129;0.2966413075827169;5.630580401927432e-08;1040
0.44178363318767744;0.4417832170778443;4.161098331456614e-07;1040
0.604669902191143;0.6046690794011067;8.227900363255714e-07;1040
0.5361650260862432;0.5361640333384466;9.927477965243625e-07;1040
0.2609879767339395;0.2609880837769519;1.0704301239838898e-07;1040
0.23178787541805523;0.23178789794555976;2.2527504528468967e-08;1040
0.11873023670071103;0.1187302838223738;4.71216627662141e-08;1040
0.7834936358921726;0.7834946784504891;1.0425583165663e-06;1040
0.09890076646638046;0.0989007299165427;3.6549837767463345e-08;1040
0.7328850061793606;0.7328865740158295;1.5678364688742619e-06;1040
0.2487736956630997;0.24877365966149306;3.6001606640301276e-08;1040
0.28455698400578255;0.2845571433998925;1.5939410996645975e-07;1040
0.7360834330107994;0.7360845526811612;1.1196703618709947e-06;1040
0.6596207917216363;0.6596194928752419;1.2988463944374473e-06;1040
0.7419215555155583;0.7419218806161928;3.25100634523956e-07;1040
0.5152830587943614;0.5152839286311002;8.698367387482975e-07;1040
0.8590958196652707;0.8590970016943098;1.1820290390929244e-06;1040
0.12179389137547159;0.12179392173324406;3.035777247639704e-08;1040
0.6451969614065052;0.6451965414803311;4.1992617405561816e-07;1040
0.11824431248865597;0.11824432366893718;1.1180281214717702e-08;1040
0.7372833681454282;0.7372852992380883;1.931092660112377e-06;1040
0.3589046614584527;0.3589042183677186;4.4309073410353506e-07;1040
0.67488210437111;0.6748826683898473;5.640187373812111e-07;1040
0.7034839134412817;0.7034835510161364;3.624251453393512e-07;1040
0.6606084576410584;0.6606068700654952;1.5875755631222788e-06;1040
0.22155798032782648;0.22155791359761998;6.673020649938799e-08;1040
0.8317998863873537;0.8317991578693523;7.285180013694159e-07;1040
0.24013608742346748;0.2401362345153699;1.4709190240824732e-07;1040
0.5181532972121122;0.5181540918605547;7.946484424925515e-07;1040
0.6746457541533513;0.6746464555479779;7.013946266010151e-07;1040
0.23360317478475656;0.23360307687646423;9.790829233469189e-08;1040
0.628511722983939;0.6285115575407529;1.6544318603983754e-07;1040
0.2868310479973286;0.2868312815737731;2.3357644446386772e-07;1040
0.1713823760843869;0.17138243379740256;5.771301567203402e-08;1040
0.809748828526577;0.8097487142261417;1.1430043533877665e-07;1040
0.5531227700773604;0.5531222636015487;5.064758117345747e-07;1040
0.32788470660885605;0.3278845179680826;1.886407734463802e-07;1040
0.5854309472055399;0.5854316526679456;7.054624057145631e-07;1040
0.025286397427288332;0.025286396822532118;6.047562138566942e-10;1040
0.12982285676032723;0.12982290888219;5.212186277026021e-08;1040
0.3955808516982431;0.39558098089427646;1.2919603337158136e-07;1040
0.9757565794644123;0.9757571922562971;6.127918847909086e-07;1040
0.5104745178761232;0.5104735644002018;9.534759214391286e-07;1040
0.07645620506689521;0.07645622325319854;1.8186303324396746e-08;1040
0.7650406152494567;0.7650421855346371;1.570285180441111e-06;1040
0.7814438709253152;0.7814440426756016;1.7175028643734436e-07;1040
0.7748021743948562;0.7748014553536858;7.190411703827948e-07;1040
0.5694980380479538;0.5694981827345663;1.4468661246880288e-07;1040
0.6956987378694627;0.6956983283219261;4.0954753655064735e-07;1040
0.21345793631163135;0.21345788517551337;5.11361179789116e-08;1040
0.7325605908939883;0.7325588868985907;1.7039953975617195e-06;1040
0.8161739873415944;0.816172510095365;1.4772462294532218e-06;1040
0.7599665402219192;0.7599676466410198;1.1064191005605295e-06;1040
0.353462402585887;0.3534619569687466;4.456171404099152e-07;1040
0.5910280505757086;0.5910280719395589;2.1363850244426885e-08;1040
0.6289893574898388;0.6289881013794146;1.2561104241193277e-06;1040
0.9008098536570839;0.9008106278499978;7.741929138882497e-07;1040
0.1080138952733335;0.10801389564749457;3.741610771212933e-10;1040
0.8339337708504084;0.8339319287284435;1.8421219649678022e-06;1040
0.5264355584690392;0.5264348011189631;7.573500760971186e-07;1040
0.3586141205519373;0.35861453834588936;4.1779395204555314e-07;1040
0.4556029014937524;0.4556023073487214;5.941450309521201e-07;1040
0.012635498930738787;0.01263549851881961;4.1191917585226e-10;1040
0.22007359233142765;0.22007362540034336;3.306891571686066e-08;1040
0.6527634200680049;0.6527636326511301;2.125831252142163e-07;1040
0.660849279754449;0.6608500114702894;7.317158404740454e-07;1040
0.4946989402863131;0.4946981262749879;8.140113252341763e-07;1040
0.9533258805973196;0.9533237083559108;2.1722414087488318e-06;1040
0.4809150885494712;0.4809143360331685;7.525163026600445e-07;1040
0.3139436595456605;0.31394378223790814;1.226922476393888e-07;1040
0.8477808391956414;0.8477835523315794;2.7131359380261344e-06;1040
0.259158299397262;0.2591582379406854;6.145657660550086e-08;1040
0.6043059930343495;0.6043066623942757;6.693599261531347e-07;1040
0.7034188523223;0.7034193698999922;5.175776922605735e-07;1040
0.8216962986917842;0.8216984769314196;2.1782396354419475e-06;1040
0.7853687501827489;0.7853678265949638;9.235877850288787e-07;1040
0.3840923305137113;0.3840920845769176;2.459367936524792e-07;1040
0.059180305962736934;0.059180315248778606;9.28604167171887e-09;1040
0.03828786548344276;0.038287860316145346;5.1672974163419205e-09;1040
0.7264603879084595;0.7264605058597593;1.1795129983838137e-07;1040
